収容局,ケーブル名,備考,経度,緯度
新潟西,へケーブル,港線_7,139.0566849,37.93102664
新潟西,へケーブル,港線_7-1,139.056653,37.93181898
新潟西,へケーブル,入船一支_3,139.0562052,37.93195527
新潟西,へケーブル,入船幹_1,139.0566007,37.93078577
新潟西,へケーブル,湊町幹_15,139.0527843,37.92829612
新潟西,へケーブル,港線_2,139.0512209,37.92793218
新潟西,とケーブル,局,139.050697,37.9209019
新潟西,とケーブル,下大川前線_1,139.0523552,37.92228379
新潟西,とケーブル,下大川前線_2,139.0527901,37.92285404
新潟西,とケーブル,下大川前線_3,139.0536691,37.92369842
新潟西,とケーブル,下大川前線_4,139.0543197,37.92436635
新潟西,とケーブル,下大川前線_5,139.0550587,37.92526618
新潟西,とケーブル,下大川前線_5-1,139.0543152,37.92583946
新潟西,とケーブル,下大川前線_6,139.0542094,37.92597923
新潟西,ちケーブル,局,139.050697,37.9209019
新潟西,ちケーブル,下大川前線_1,139.0523552,37.92228379
新潟西,ちケーブル,下大川前線_2,139.0527901,37.92285404
新潟西,ちケーブル,まぐさ川岸線_2,139.0537054,37.9238883
新潟西,ちケーブル,まぐさ川岸線_4,139.0520095,37.92481633
新潟西,ちケーブル,下大川前線_5-1,139.0543152,37.92583946
新潟西,ちケーブル,下大川前線_7,139.0536092,37.9268223
新潟西,ちケーブル,下大川前線_9,139.0526881,37.92847462
新潟西,ちケーブル,港線_2,139.0512209,37.92793218
新潟西,ちケーブル,北線_11,139.0491246,37.92753763
新潟西,ちケーブル,北線_15,139.0491334,37.92929846
新潟西,ちケーブル,北線_17,139.0493182,37.93093128
新潟西,ちケーブル,北線_18,139.0488644,37.93172062
新潟西,ちケーブル,北線_18-1,139.0480827,37.93147466
新潟西,ちケーブル,四ツ屋線_2,139.0467806,37.93259834
新潟西,ちケーブル,四ツ屋線_4,139.0462453,37.93318182
新潟西,ちケーブル,四ツ屋線_4-2,139.0460805,37.93275075
新潟西,ちケーブル,東堀北幹_39,139.0456125,37.93198673
新潟西,ちケーブル,四ツ屋線_4-1,139.046698,37.93355444
新潟西,ちケーブル,四ツ谷支_4,139.0468381,37.93353602
新潟西,ちケーブル,下大川前線_10,139.0521653,37.92938806
新潟西,ちケーブル,下大川前線_12,139.051868,37.93030953
新潟西,ちケーブル,豊照幹_17,139.0517287,37.93028955
新潟西,ちケーブル,西湊幹_12,139.0524172,37.92924713
新潟西,りケーブル,局,139.050697,37.9209019
新潟西,りケーブル,中継5,,
新潟西,りケーブル,中継4,,
新潟西,りケーブル,中継2,,
新潟西,りケーブル,東坂内線_3,139.0487377,37.92448028
新潟西,りケーブル,北線_4,139.0467107,37.92481973
新潟西,りケーブル,西堀北線_1,139.0467568,37.92486276
新潟西,りケーブル,西堀北線_2,139.0461204,37.92493319
新潟西,りケーブル,西堀北線_3,139.0446042,37.92540204
新潟西,りケーブル,西堀北線_4,139.0446472,37.92554404
新潟西,りケーブル,西堀北線_6,139.045013,37.92698953
新潟西,りケーブル,西堀北幹線_16,139.0445466,37.92679132
新潟西,りケーブル,北線_3,139.0462917,37.9234133
新潟西,ぬケーブル,局,139.050697,37.9209019
新潟西,ぬケーブル,柾谷北線_6,139.0495065,37.9217377
新潟西,ぬケーブル,柾谷北線_5,139.0492477,37.92140979
新潟西,ぬケーブル,柾谷第二北線_1,139.0467857,37.92168125
新潟西,ぬケーブル,西線_1,139.0457834,37.9219474
新潟西,ぬケーブル,西線_2,139.0447755,37.92203876
新潟西,ぬケーブル,西線_6,139.0425372,37.92248848
新潟西,ぬケーブル,西線_7,139.0412222,37.92266471
新潟西,ぬケーブル,水道町線_1,139.0398983,37.92349999
新潟西,ぬケーブル,水道町線_3,139.0382554,37.92208054
新潟西,ぬケーブル,水道町線_4,139.0372039,37.92275554
新潟西,ぬケーブル,水道町線_6,139.035518,37.92365638
新潟西,ぬケーブル,大畑線_2,139.0365781,37.92538982
新潟西,ぬケーブル,大畑幹_30,139.0365786,37.92526097
新潟西,ぬケーブル,営所幹_28,139.0352787,37.92348797
新潟西,ぬケーブル,営所幹_22,139.0370515,37.92260268
新潟西,ぬケーブル,西線_6,139.0425372,37.92248848
新潟西,ぬケーブル,柾谷北線_7,139.0503083,37.92134851
新潟西,るケーブル,川端線_1,139.0512272,37.92091824
新潟西,るケーブル,汀橋線_2,139.0511539,37.91949382
新潟西,るケーブル,汀橋線_3,139.0502159,37.91837806
新潟西,るケーブル,汀橋線_5,139.0488785,37.91703735
新潟西,るケーブル,汀橋線_7,139.047124,37.91572355
新潟西,るケーブル,汀橋線_8,139.0461075,37.91507802
新潟西,るケーブル,汀橋線_9,139.044812,37.9144387
新潟西,るケーブル,汀橋線_11,139.0421535,37.91318272
新潟西,るケーブル,白山線_1,139.0396218,37.91204034
新潟西,るケーブル,白山線_2,139.0380108,37.91135089
新潟西,るケーブル,白山線_2-1,139.0366815,37.91078782
新潟西,るケーブル,川岸線_7,139.0353152,37.91286215
新潟西,るケーブル,川岸線_6,139.0346385,37.91389934
新潟西,るケーブル,川端線_4,139.0500703,37.91926139
新潟西,るケーブル,川端線_5,139.0492561,37.91833602
新潟西,るケーブル,川端線_8,139.0460196,37.91613325
新潟西,るケーブル,川端線_8-1,139.0453996,37.91578193
新潟西,るケーブル,上南線_1,139.0448258,37.91626427
新潟西,るケーブル,上南線_2,139.0440607,37.91677899
新潟西,るケーブル,上南線_3,139.0435583,37.91717432
新潟西,るケーブル,本南幹_21,139.0438131,37.91659788
新潟西,るケーブル,上南幹_20,139.0445163,37.91593585
新潟西,るケーブル,川端幹_12,139.0494464,37.91817046
新潟西,るケーブル,二番堀線_1,139.0481406,37.91918102
新潟西,るケーブル,二番堀線_1D,139.047741,37.91931187
新潟西,るケーブル,二番堀線_2,139.0473988,37.91941269
新潟西,るケーブル,上南幹_8D,139.0470002,37.91892906
新潟西,をケーブル,局,139.050697,37.9209019
新潟西,をケーブル,中継5,,
新潟西,をケーブル,中継4,,
新潟西,をケーブル,中継2,,
新潟西,をケーブル,東坂内線_3,139.0487377,37.92448028
新潟西,をケーブル,東坂内線_2,139.0476082,37.92468265
新潟西,をケーブル,東坂内線_1,139.0468361,37.92480867
新潟西,をケーブル,北線_4,139.0467107,37.92481973
新潟西,をケーブル,本北幹_11,139.0475772,37.92456536
新潟西,をケーブル,上北幹_12,139.0486018,37.92420707
新潟西,わケーブル,局,139.050697,37.9209019
新潟西,わケーブル,中継5,,
新潟西,わケーブル,中継4,,
新潟西,わケーブル,中継2,,
新潟西,わケーブル,東坂内線_3,139.0487377,37.92448028
新潟西,わケーブル,北線_4,139.0467107,37.92481973
新潟西,わケーブル,東堀北線_1,139.0468717,37.92618891
新潟西,わケーブル,東堀北線_3,139.0469744,37.92768867
新潟西,わケーブル,東堀北線_5,139.0471352,37.92937564
新潟西,わケーブル,本町線_1,139.0481944,37.92935859
新潟西,わケーブル,本北幹_30,139.0481367,37.9292813
新潟西,わケーブル,東堀北幹_20,139.0469173,37.92758746
新潟西,わケーブル,古町幹_5,139.0459799,37.92743007
新潟西,西～関屋A,局,139.050697,37.9209019
新潟西,西～関屋A,下大川前線_1,139.0523552,37.92228379
新潟西,西～関屋A,下大川前線_2,139.0527901,37.92285404
新潟西,西～関屋A,下大川前線_3,139.0536691,37.92369842
新潟西,西～関屋A,下大川前線_4,139.0543197,37.92436635
新潟西,西～関屋A,下大川前線_5,139.0550587,37.92526618
新潟西,西～関屋A,下大川前線_5-1,139.0543152,37.92583946
新潟西,西～関屋A,下大川前線_6,139.0542094,37.92597923
新潟西,西～東,局,139.050697,37.9209019
新潟西,西～東,下大川前線_1,139.0523552,37.92228379
新潟西,西～東,下大川前線_2,139.0527901,37.92285404
新潟西,西～東,下大川前線_3,139.0536691,37.92369842
新潟西,西～東,下大川前線_4,139.0543197,37.92436635
新潟西,西～東,下大川前線_5,139.0550587,37.92526618
新潟西,西～東,下大川前線_5-1,139.0543152,37.92583946
新潟西,西～東,下大川前線_6,139.0542094,37.92597923
新潟西,西～東A,局,139.050697,37.9209019
新潟西,西～東A,下大川前線_1,139.0523552,37.92228379
新潟西,西～東A,下大川前線_2,139.0527901,37.92285404
新潟西,西～東A,下大川前線_3,139.0536691,37.92369842
新潟西,西～東A,下大川前線_4,139.0543197,37.92436635
新潟西,西～東A,下大川前線_5,139.0550587,37.92526618
新潟西,西～東A,下大川前線_5-1,139.0543152,37.92583946
新潟西,西～東A,下大川前線_6,139.0542094,37.92597923
新潟西,西～新潟,局,139.050697,37.9209019
新潟西,西～新潟,下大川前線_1,139.0523552,37.92228379
新潟西,西～新潟,下大川前線_2,139.0527901,37.92285404
新潟西,西～新潟,下大川前線_3,139.0536691,37.92369842
新潟西,西～新潟,下大川前線_4,139.0543197,37.92436635
新潟西,西～新潟,下大川前線_5,139.0550587,37.92526618
新潟西,西～新潟,下大川前線_5-1,139.0543152,37.92583946
新潟西,西～新潟,下大川前線_6,139.0542094,37.92597923
新潟西,たケーブル,局,139.050697,37.9209019
新潟西,たケーブル,柾谷北線_5,139.0492477,37.92140979
新潟西,たケーブル,柾谷北線_3,139.0472173,37.92162091
新潟西,たケーブル,柾谷北線_1,139.0460561,37.92202663
新潟西,たケーブル,北線_1,139.0460356,37.92252783
新潟西,たケーブル,下大川前線_3,139.0536691,37.92369842
新潟西,たケーブル,下大川前線_4,139.0543197,37.92436635
新潟西,たケーブル,下大川前線_5,139.0550587,37.92526618
新潟西,たケーブル,下大川前線_5-1,139.0543152,37.92583946
新潟西,たケーブル,下大川前線_6,139.0542094,37.92597923
新潟西,BSN同軸,局,139.050697,37.9209019
新潟西,BSN同軸,下大川前線_1,139.0523552,37.92228379
新潟西,BSN同軸,下大川前線_2,139.0527901,37.92285404
新潟西,BSN同軸,下大川前線_3,139.0536691,37.92369842
新潟西,BSN同軸,下大川前線_4,139.0543197,37.92436635
新潟西,BSN同軸,下大川前線_5,139.0550587,37.92526618
新潟西,BSN同軸,下大川前線_5-1,139.0543152,37.92583946
新潟西,BSN同軸,下大川前線_6,139.0542094,37.92597923
新潟西,いケーブル,下大川前線_1,139.0523552,37.92228379
新潟西,いケーブル,下大川前線_2,139.0527901,37.92285404
新潟西,いケーブル,下大川前線_3,139.0536691,37.92369842
新潟西,いケーブル,まぐさ川岸線_4,139.0520095,37.92481633
新潟西,いケーブル,下大川前線_6,139.0542094,37.92597923
新潟西,いケーブル,下大川前線_2,139.0527901,37.92285404
新潟西,いケーブル,下大川前線_4,139.0543197,37.92436635
新潟西,いケーブル,下大川前線_5,139.0550587,37.92526618
新潟西,いケーブル,下大川前線_5-1,139.0543152,37.92583946
新潟西,いケーブル,下大川前線_7,139.0536092,37.9268223
新潟西,いケーブル,下大川前線_8,139.0531848,37.92760812
新潟西,いケーブル,下大川前線_9,139.0526881,37.92847462
新潟西,いケーブル,港線_4,139.0544635,37.92911432
新潟西,いケーブル,港線_6,139.0564316,37.92989566
新潟西,いケーブル,港線_8,139.0568621,37.93207818
新潟西,いケーブル,港線_9,139.0570001,37.93330018
新潟西,いケーブル,港線_10,139.0569312,37.93456334
新潟西,いケーブル,港線_11,139.0569324,37.93583657
新潟西,いケーブル,港線_11-2,139.05698,37.93635841
新潟西,いケーブル,港線_12,139.0570196,37.93700964
新潟西,いケーブル,港線_13,139.0572169,37.93829863
新潟西,いケーブル,港線_14,139.057748,37.93950289
新潟西,いケーブル,入船幹_38,139.0579613,37.94014485
新潟西,いケーブル,港線_11-1,139.056255,37.93622448
新潟西,いケーブル,山田町支_1,139.0568035,37.93812129
